"metric" "n_bands" "simulation" "n" "method" "value"
"d" "14" "9" "1000" "LASSO" 0.875918367346939
"time.user.self" "14" "9" "1000" "LASSO" 0.200000000000728
"time.sys.self" "14" "9" "1000" "LASSO" 0
"time.elapsed" "14" "9" "1000" "LASSO" 0.219999999999345
"time.user.child" "14" "9" "1000" "LASSO" NA
"time.sys.child" "14" "9" "1000" "LASSO" NA
"cv.time.user.self" "14" "9" "1000" "LASSO" 0.112333333333441
"cv.time.sys.self" "14" "9" "1000" "LASSO" 0.000222222222222336
"cv.time.elapsed" "14" "9" "1000" "LASSO" 0.111555555555565
"cv.time.user.child" "14" "9" "1000" "LASSO" NA
"cv.time.sys.child" "14" "9" "1000" "LASSO" NA
"n.cv.par" "14" "9" "1000" "LASSO" 18
"lambda" "1" "10" "1000" "LASSO" 0.0436351963649699
"lambdar0" "1" "10" "1000" "LASSO" 0.167647058823529
"kappa" "1" "10" "1000" "LASSO" 0
"condnum" "1" "10" "1000" "LASSO" 46.8953117731781
"EL" "1" "10" "1000" "LASSO" 0.452181942251677
"RMSE" "1" "10" "1000" "LASSO" 0.000980236404532364
"F1" "1" "10" "1000" "LASSO" 0.30625
"eTPR" "1" "10" "1000" "LASSO" 1
"eTNR" "1" "10" "1000" "LASSO" 0.811224489795918
"ePPV" "1" "10" "1000" "LASSO" 0.180811808118081
"d" "1" "10" "1000" "LASSO" 0.221224489795918
"time.user.self" "1" "10" "1000" "LASSO" 0.0900000000001455
"time.sys.self" "1" "10" "1000" "LASSO" 0
"time.elapsed" "1" "10" "1000" "LASSO" 0.110000000000582
"time.user.child" "1" "10" "1000" "LASSO" NA
"time.sys.child" "1" "10" "1000" "LASSO" NA
"cv.time.user.self" "1" "10" "1000" "LASSO" 0.116888888888889
"cv.time.sys.self" "1" "10" "1000" "LASSO" 0.000222222222222217
"cv.time.elapsed" "1" "10" "1000" "LASSO" 0.118111111111173
"cv.time.user.child" "1" "10" "1000" "LASSO" NA
"cv.time.sys.child" "1" "10" "1000" "LASSO" NA
"n.cv.par" "1" "10" "1000" "LASSO" 18
"lambda" "7" "10" "1000" "LASSO" 0.00401488967344596
"lambdar0" "7" "10" "1000" "LASSO" 0.111764705882353
"kappa" "7" "10" "1000" "LASSO" 0
"condnum" "7" "10" "1000" "LASSO" 42.8749488237337
"EL" "7" "10" "1000" "LASSO" 0.861138697647753
"RMSE" "7" "10" "1000" "LASSO" 0.00377338164310868
"F1" "7" "10" "1000" "LASSO" 0.590284142988084
"eTPR" "7" "10" "1000" "LASSO" 1
"eTNR" "7" "10" "1000" "LASSO" 0.504983388704319
"ePPV" "7" "10" "1000" "LASSO" 0.418725617685306
"d" "7" "10" "1000" "LASSO" 0.627755102040816
"time.user.self" "7" "10" "1000" "LASSO" 0.140000000001237
"time.sys.self" "7" "10" "1000" "LASSO" 0
"time.elapsed" "7" "10" "1000" "LASSO" 0.139999999999418
"time.user.child" "7" "10" "1000" "LASSO" NA
"time.sys.child" "7" "10" "1000" "LASSO" NA
"cv.time.user.self" "7" "10" "1000" "LASSO" 0.101999999999862
"cv.time.sys.self" "7" "10" "1000" "LASSO" 0
"cv.time.elapsed" "7" "10" "1000" "LASSO" 0.102555555555429
"cv.time.user.child" "7" "10" "1000" "LASSO" NA
"cv.time.sys.child" "7" "10" "1000" "LASSO" NA
"n.cv.par" "7" "10" "1000" "LASSO" 18
"lambda" "14" "10" "1000" "LASSO" 0.00131967522776622
"lambdar0" "14" "10" "1000" "LASSO" 0.0558823529411765
"kappa" "14" "10" "1000" "LASSO" 0
"condnum" "14" "10" "1000" "LASSO" 47.0193987360242
"EL" "14" "10" "1000" "LASSO" 1.03059671828402
"RMSE" "14" "10" "1000" "LASSO" 0.00506284527085474
"F1" "14" "10" "1000" "LASSO" 0.713513513513514
"eTPR" "14" "10" "1000" "LASSO" 0.998319327731092
"eTNR" "14" "10" "1000" "LASSO" 0.244444444444444
"ePPV" "14" "10" "1000" "LASSO" 0.555140186915888
"d" "14" "10" "1000" "LASSO" 0.873469387755102
"time.user.self" "14" "10" "1000" "LASSO" 0.200000000000728
"time.sys.self" "14" "10" "1000" "LASSO" 0
"time.elapsed" "14" "10" "1000" "LASSO" 0.200000000000728
"time.user.child" "14" "10" "1000" "LASSO" NA
"time.sys.child" "14" "10" "1000" "LASSO" NA
"cv.time.user.self" "14" "10" "1000" "LASSO" 0.106888888888958
"cv.time.sys.self" "14" "10" "1000" "LASSO" 0.000333333333333346
"cv.time.elapsed" "14" "10" "1000" "LASSO" 0.107555555555478
"cv.time.user.child" "14" "10" "1000" "LASSO" NA
"cv.time.sys.child" "14" "10" "1000" "LASSO" NA
"n.cv.par" "14" "10" "1000" "LASSO" 18
"lambda" "1" "1" "45" "LRIDGE" 0.197892843033512
"lambdar0" "1" "1" "45" "LRIDGE" 0.502941176470588
"kappa" "1" "1" "45" "LRIDGE" 0.213323765118604
"condnum" "1" "1" "45" "LRIDGE" 8.36214903226151
"EL" "1" "1" "45" "LRIDGE" 24.2362639987933
"RMSE" "1" "1" "45" "LRIDGE" 0.00291488351309759
"F1" "1" "1" "45" "LRIDGE" 0.608108108108108
"eTPR" "1" "1" "45" "LRIDGE" 0.918367346938776
"eTNR" "1" "1" "45" "LRIDGE" 0.954081632653061
"ePPV" "1" "1" "45" "LRIDGE" 0.454545454545455
"d" "1" "1" "45" "LRIDGE" 0.0808163265306122
"time.user.self" "1" "1" "45" "LRIDGE" 0.109999999999999
"time.sys.self" "1" "1" "45" "LRIDGE" 0
"time.elapsed" "1" "1" "45" "LRIDGE" 0.140000000000043
"time.user.child" "1" "1" "45" "LRIDGE" NA
"time.sys.child" "1" "1" "45" "LRIDGE" NA
"cv.time.user.self" "1" "1" "45" "LRIDGE" 0.0501363636363636
"cv.time.sys.self" "1" "1" "45" "LRIDGE" 0.000295454545454545
"cv.time.elapsed" "1" "1" "45" "LRIDGE" 0.0505909090909097
"cv.time.user.child" "1" "1" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "1" "45" "LRIDGE" NA
"n.cv.par" "1" "1" "45" "LRIDGE" 88
"lambda" "7" "1" "45" "LRIDGE" 0.0157830071871627
"lambdar0" "7" "1" "45" "LRIDGE" 0.167647058823529
"kappa" "7" "1" "45" "LRIDGE" 2.63089468129611
"condnum" "7" "1" "45" "LRIDGE" 3.50950311267037
"EL" "7" "1" "45" "LRIDGE" 31.404054424952
"RMSE" "7" "1" "45" "LRIDGE" 0.0101616425986068
"F1" "7" "1" "45" "LRIDGE" 0.436519258202568
"eTPR" "7" "1" "45" "LRIDGE" 0.475155279503106
"eTNR" "7" "1" "45" "LRIDGE" 0.749723145071982
"ePPV" "7" "1" "45" "LRIDGE" 0.403693931398417
"d" "7" "1" "45" "LRIDGE" 0.309387755102041
"time.user.self" "7" "1" "45" "LRIDGE" 0.0700000000001637
"time.sys.self" "7" "1" "45" "LRIDGE" 0
"time.elapsed" "7" "1" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "1" "45" "LRIDGE" NA
"time.sys.child" "7" "1" "45" "LRIDGE" NA
"cv.time.user.self" "7" "1" "45" "LRIDGE" 0.0718248175182446
"cv.time.sys.self" "7" "1" "45" "LRIDGE" 0.000175182481751826
"cv.time.elapsed" "7" "1" "45" "LRIDGE" 0.0721751824817539
"cv.time.user.child" "7" "1" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "1" "45" "LRIDGE" NA
"n.cv.par" "7" "1" "45" "LRIDGE" 137
"lambda" "14" "1" "45" "LRIDGE" 0.00775919506893135
"lambdar0" "14" "1" "45" "LRIDGE" 0.111764705882353
"kappa" "14" "1" "45" "LRIDGE" 3.88888888888889
"condnum" "14" "1" "45" "LRIDGE" 4.16824375316471
"EL" "14" "1" "45" "LRIDGE" 39.9890596107658
"RMSE" "14" "1" "45" "LRIDGE" 0.0138331855514825
"F1" "14" "1" "45" "LRIDGE" 0.573033707865168
"eTPR" "14" "1" "45" "LRIDGE" 0.6
"eTNR" "14" "1" "45" "LRIDGE" 0.533333333333333
"ePPV" "14" "1" "45" "LRIDGE" 0.548387096774194
"d" "14" "1" "45" "LRIDGE" 0.531428571428571
"time.user.self" "14" "1" "45" "LRIDGE" 0.0399999999990541
"time.sys.self" "14" "1" "45" "LRIDGE" 0
"time.elapsed" "14" "1" "45" "LRIDGE" 0.069999999999709
"time.user.child" "14" "1" "45" "LRIDGE" NA
"time.sys.child" "14" "1" "45" "LRIDGE" NA
"cv.time.user.self" "14" "1" "45" "LRIDGE" 0.107368421052618
"cv.time.sys.self" "14" "1" "45" "LRIDGE" 0.00018421052631579
"cv.time.elapsed" "14" "1" "45" "LRIDGE" 0.107671052631584
"cv.time.user.child" "14" "1" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "1" "45" "LRIDGE" NA
"n.cv.par" "14" "1" "45" "LRIDGE" 152
"lambda" "1" "2" "45" "LRIDGE" 0.155819461063536
"lambdar0" "1" "2" "45" "LRIDGE" 0.447058823529412
"kappa" "1" "2" "45" "LRIDGE" 0.292505846364509
"condnum" "1" "2" "45" "LRIDGE" 6.93887075613776
"EL" "1" "2" "45" "LRIDGE" 21.2284578363998
"RMSE" "1" "2" "45" "LRIDGE" 0.00237014230085469
"F1" "1" "2" "45" "LRIDGE" 0.604938271604938
"eTPR" "1" "2" "45" "LRIDGE" 1
"eTNR" "1" "2" "45" "LRIDGE" 0.945578231292517
"ePPV" "1" "2" "45" "LRIDGE" 0.433628318584071
"d" "1" "2" "45" "LRIDGE" 0.0922448979591837
"time.user.self" "1" "2" "45" "LRIDGE" 0.0799999999999841
"time.sys.self" "1" "2" "45" "LRIDGE" 0
"time.elapsed" "1" "2" "45" "LRIDGE" 0.100000000000023
"time.user.child" "1" "2" "45" "LRIDGE" NA
"time.sys.child" "1" "2" "45" "LRIDGE" NA
"cv.time.user.self" "1" "2" "45" "LRIDGE" 0.0771235955056194
"cv.time.sys.self" "1" "2" "45" "LRIDGE" 0.000382022471910108
"cv.time.elapsed" "1" "2" "45" "LRIDGE" 0.0787415730337108
"cv.time.user.child" "1" "2" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "2" "45" "LRIDGE" NA
"n.cv.par" "1" "2" "45" "LRIDGE" 89
"lambda" "7" "2" "45" "LRIDGE" 0.016461608360126
"lambdar0" "7" "2" "45" "LRIDGE" 0.223529411764706
"kappa" "7" "2" "45" "LRIDGE" 2.7276610516388
"condnum" "7" "2" "45" "LRIDGE" 3.44208615623909
"EL" "7" "2" "45" "LRIDGE" 34.5350964547846
"RMSE" "7" "2" "45" "LRIDGE" 0.0110173770525658
"F1" "7" "2" "45" "LRIDGE" 0.420062695924765
"eTPR" "7" "2" "45" "LRIDGE" 0.416149068322981
"eTNR" "7" "2" "45" "LRIDGE" 0.798449612403101
"ePPV" "7" "2" "45" "LRIDGE" 0.424050632911392
"d" "7" "2" "45" "LRIDGE" 0.257959183673469
"time.user.self" "7" "2" "45" "LRIDGE" 0.0999999999994543
"time.sys.self" "7" "2" "45" "LRIDGE" 0
"time.elapsed" "7" "2" "45" "LRIDGE" 0.0900000000001455
"time.user.child" "7" "2" "45" "LRIDGE" NA
"time.sys.child" "7" "2" "45" "LRIDGE" NA
"cv.time.user.self" "7" "2" "45" "LRIDGE" 0.14789403973512
"cv.time.sys.self" "7" "2" "45" "LRIDGE" 0.000331125827814565
"cv.time.elapsed" "7" "2" "45" "LRIDGE" 0.148238410596028
"cv.time.user.child" "7" "2" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "2" "45" "LRIDGE" NA
"n.cv.par" "7" "2" "45" "LRIDGE" 151
"lambda" "14" "2" "45" "LRIDGE" 0.009773215219447
"lambdar0" "14" "2" "45" "LRIDGE" 0.167647058823529
"kappa" "14" "2" "45" "LRIDGE" 3.88888888888889
"condnum" "14" "2" "45" "LRIDGE" 3.4552857677102
"EL" "14" "2" "45" "LRIDGE" 47.5335297234361
"RMSE" "14" "2" "45" "LRIDGE" 0.0141669459583848
"F1" "14" "2" "45" "LRIDGE" 0.502351834430856
"eTPR" "14" "2" "45" "LRIDGE" 0.448739495798319
"eTNR" "14" "2" "45" "LRIDGE" 0.680952380952381
"ePPV" "14" "2" "45" "LRIDGE" 0.57051282051282
"d" "14" "2" "45" "LRIDGE" 0.382040816326531
"time.user.self" "14" "2" "45" "LRIDGE" 0.0599999999994907
"time.sys.self" "14" "2" "45" "LRIDGE" 0
"time.elapsed" "14" "2" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "14" "2" "45" "LRIDGE" NA
"time.sys.child" "14" "2" "45" "LRIDGE" NA
"cv.time.user.self" "14" "2" "45" "LRIDGE" 0.138530120481881
"cv.time.sys.self" "14" "2" "45" "LRIDGE" 0.000192771084337362
"cv.time.elapsed" "14" "2" "45" "LRIDGE" 0.138915662650551
"cv.time.user.child" "14" "2" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "2" "45" "LRIDGE" NA
"n.cv.par" "14" "2" "45" "LRIDGE" 166
"lambda" "1" "3" "45" "LRIDGE" 0.10908238502287
"lambdar0" "1" "3" "45" "LRIDGE" 0.279411764705882
"kappa" "1" "3" "45" "LRIDGE" 0.425368460153449
"condnum" "1" "3" "45" "LRIDGE" 6.10719855344034
"EL" "1" "3" "45" "LRIDGE" 27.0157833831792
"RMSE" "1" "3" "45" "LRIDGE" 0.00239418788767751
"F1" "1" "3" "45" "LRIDGE" 0.49
"eTPR" "1" "3" "45" "LRIDGE" 1
"eTNR" "1" "3" "45" "LRIDGE" 0.913265306122449
"ePPV" "1" "3" "45" "LRIDGE" 0.324503311258278
"d" "1" "3" "45" "LRIDGE" 0.123265306122449
"time.user.self" "1" "3" "45" "LRIDGE" 0.0599999999999454
"time.sys.self" "1" "3" "45" "LRIDGE" 0
"time.elapsed" "1" "3" "45" "LRIDGE" 0.0699999999999363
"time.user.child" "1" "3" "45" "LRIDGE" NA
"time.sys.child" "1" "3" "45" "LRIDGE" NA
"cv.time.user.self" "1" "3" "45" "LRIDGE" 0.0488372093023258
"cv.time.sys.self" "1" "3" "45" "LRIDGE" 2.32558139534879e-05
"cv.time.elapsed" "1" "3" "45" "LRIDGE" 0.0499534883720862
"cv.time.user.child" "1" "3" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "3" "45" "LRIDGE" NA
"n.cv.par" "1" "3" "45" "LRIDGE" 86
"lambda" "7" "3" "45" "LRIDGE" 0.0173977964936126
"lambdar0" "7" "3" "45" "LRIDGE" 0.223529411764706
"kappa" "7" "3" "45" "LRIDGE" 2.72681595188187
"condnum" "7" "3" "45" "LRIDGE" 3.12253059541854
"EL" "7" "3" "45" "LRIDGE" 35.4281878793337
"RMSE" "7" "3" "45" "LRIDGE" 0.0109040256201197
"F1" "7" "3" "45" "LRIDGE" 0.403418803418803
"eTPR" "7" "3" "45" "LRIDGE" 0.366459627329193
"eTNR" "7" "3" "45" "LRIDGE" 0.839424141749723
"ePPV" "7" "3" "45" "LRIDGE" 0.448669201520913
"d" "7" "3" "45" "LRIDGE" 0.21469387755102
"time.user.self" "7" "3" "45" "LRIDGE" 0.0700000000006185
"time.sys.self" "7" "3" "45" "LRIDGE" 0
"time.elapsed" "7" "3" "45" "LRIDGE" 0.0600000000004002
"time.user.child" "7" "3" "45" "LRIDGE" NA
"time.sys.child" "7" "3" "45" "LRIDGE" NA
"cv.time.user.self" "7" "3" "45" "LRIDGE" 0.133054054054053
"cv.time.sys.self" "7" "3" "45" "LRIDGE" 0.00028378378378379
"cv.time.elapsed" "7" "3" "45" "LRIDGE" 0.133567567567576
"cv.time.user.child" "7" "3" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "3" "45" "LRIDGE" NA
"n.cv.par" "7" "3" "45" "LRIDGE" 148
"lambda" "14" "3" "45" "LRIDGE" 0.0172499659291679
"lambdar0" "14" "3" "45" "LRIDGE" 0.223529411764706
"kappa" "14" "3" "45" "LRIDGE" 3.12254103683572
"condnum" "14" "3" "45" "LRIDGE" 2.89387491573883
"EL" "14" "3" "45" "LRIDGE" 65.2740149772869
"RMSE" "14" "3" "45" "LRIDGE" 0.0146690084223771
"F1" "14" "3" "45" "LRIDGE" 0.302139037433155
"eTPR" "14" "3" "45" "LRIDGE" 0.189915966386555
"eTNR" "14" "3" "45" "LRIDGE" 0.936507936507937
"ePPV" "14" "3" "45" "LRIDGE" 0.738562091503268
"d" "14" "3" "45" "LRIDGE" 0.124897959183673
"time.user.self" "14" "3" "45" "LRIDGE" 0.100000000000364
"time.sys.self" "14" "3" "45" "LRIDGE" 0
"time.elapsed" "14" "3" "45" "LRIDGE" 0.100000000000364
"time.user.child" "14" "3" "45" "LRIDGE" NA
"time.sys.child" "14" "3" "45" "LRIDGE" NA
"cv.time.user.self" "14" "3" "45" "LRIDGE" 0.0905945945945933
"cv.time.sys.self" "14" "3" "45" "LRIDGE" 0.000243243243243243
"cv.time.elapsed" "14" "3" "45" "LRIDGE" 0.0907972972972955
"cv.time.user.child" "14" "3" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "3" "45" "LRIDGE" NA
"n.cv.par" "14" "3" "45" "LRIDGE" 148
"lambda" "1" "4" "45" "LRIDGE" 0.142854162999407
"lambdar0" "1" "4" "45" "LRIDGE" 0.391176470588235
"kappa" "1" "4" "45" "LRIDGE" 0.322199232025389
"condnum" "1" "4" "45" "LRIDGE" 6.94491651729056
"EL" "1" "4" "45" "LRIDGE" 37.2939835780649
"RMSE" "1" "4" "45" "LRIDGE" 0.00254264757663814
"F1" "1" "4" "45" "LRIDGE" 0.567741935483871
"eTPR" "1" "4" "45" "LRIDGE" 0.897959183673469
"eTNR" "1" "4" "45" "LRIDGE" 0.947278911564626
"ePPV" "1" "4" "45" "LRIDGE" 0.415094339622642
"d" "1" "4" "45" "LRIDGE" 0.086530612244898
"time.user.self" "1" "4" "45" "LRIDGE" 0.1099999999999
"time.sys.self" "1" "4" "45" "LRIDGE" 0
"time.elapsed" "1" "4" "45" "LRIDGE" 0.129999999999882
"time.user.child" "1" "4" "45" "LRIDGE" NA
"time.sys.child" "1" "4" "45" "LRIDGE" NA
"cv.time.user.self" "1" "4" "45" "LRIDGE" 0.0641839080459657
"cv.time.sys.self" "1" "4" "45" "LRIDGE" 0.000160919540229886
"cv.time.elapsed" "1" "4" "45" "LRIDGE" 0.0650114942528751
"cv.time.user.child" "1" "4" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "4" "45" "LRIDGE" NA
"n.cv.par" "1" "4" "45" "LRIDGE" 87
"lambda" "7" "4" "45" "LRIDGE" 0.010046892064809
"lambdar0" "7" "4" "45" "LRIDGE" 0.111764705882353
"kappa" "7" "4" "45" "LRIDGE" 2.77777777777778
"condnum" "7" "4" "45" "LRIDGE" 4.75244358104078
"EL" "7" "4" "45" "LRIDGE" 25.3345729205246
"RMSE" "7" "4" "45" "LRIDGE" 0.0106628904669531
"F1" "7" "4" "45" "LRIDGE" 0.431293881644935
"eTPR" "7" "4" "45" "LRIDGE" 0.667701863354037
"eTNR" "7" "4" "45" "LRIDGE" 0.490586932447398
"ePPV" "7" "4" "45" "LRIDGE" 0.318518518518519
"d" "7" "4" "45" "LRIDGE" 0.551020408163265
"time.user.self" "7" "4" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "4" "45" "LRIDGE" 0
"time.elapsed" "7" "4" "45" "LRIDGE" 0.0599999999994907
"time.user.child" "7" "4" "45" "LRIDGE" NA
"time.sys.child" "7" "4" "45" "LRIDGE" NA
"cv.time.user.self" "7" "4" "45" "LRIDGE" 0.0831549295774711
"cv.time.sys.self" "7" "4" "45" "LRIDGE" 0.000225352112676052
"cv.time.elapsed" "7" "4" "45" "LRIDGE" 0.0838028169013931
"cv.time.user.child" "7" "4" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "4" "45" "LRIDGE" NA
"n.cv.par" "7" "4" "45" "LRIDGE" 142
"lambda" "14" "4" "45" "LRIDGE" 0.00798756984090207
"lambdar0" "14" "4" "45" "LRIDGE" 0.111764705882353
"kappa" "14" "4" "45" "LRIDGE" 3.88888888888889
"condnum" "14" "4" "45" "LRIDGE" 3.98173902695034
"EL" "14" "4" "45" "LRIDGE" 40.9780377921153
"RMSE" "14" "4" "45" "LRIDGE" 0.0137491718287054
"F1" "14" "4" "45" "LRIDGE" 0.571428571428571
"eTPR" "14" "4" "45" "LRIDGE" 0.581512605042017
"eTNR" "14" "4" "45" "LRIDGE" 0.571428571428571
"ePPV" "14" "4" "45" "LRIDGE" 0.561688311688312
"d" "14" "4" "45" "LRIDGE" 0.502857142857143
"time.user.self" "14" "4" "45" "LRIDGE" 0.0599999999994907
"time.sys.self" "14" "4" "45" "LRIDGE" 0
"time.elapsed" "14" "4" "45" "LRIDGE" 0.0600000000013097
"time.user.child" "14" "4" "45" "LRIDGE" NA
"time.sys.child" "14" "4" "45" "LRIDGE" NA
"cv.time.user.self" "14" "4" "45" "LRIDGE" 0.0849806451612699
"cv.time.sys.self" "14" "4" "45" "LRIDGE" 0.000167741935483874
"cv.time.elapsed" "14" "4" "45" "LRIDGE" 0.0864387096774378
"cv.time.user.child" "14" "4" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "4" "45" "LRIDGE" NA
"n.cv.par" "14" "4" "45" "LRIDGE" 155
"lambda" "1" "5" "45" "LRIDGE" 0.143922330605259
"lambdar0" "1" "5" "45" "LRIDGE" 0.391176470588235
"kappa" "1" "5" "45" "LRIDGE" 0.323353931669391
"condnum" "1" "5" "45" "LRIDGE" 6.619591407122
"EL" "1" "5" "45" "LRIDGE" 30.3503175344382
"RMSE" "1" "5" "45" "LRIDGE" 0.00235889076620773
"F1" "1" "5" "45" "LRIDGE" 0.628205128205128
"eTPR" "1" "5" "45" "LRIDGE" 1
"eTNR" "1" "5" "45" "LRIDGE" 0.950680272108844
"ePPV" "1" "5" "45" "LRIDGE" 0.457943925233645
"d" "1" "5" "45" "LRIDGE" 0.0873469387755102
"time.user.self" "1" "5" "45" "LRIDGE" 0.119999999999891
"time.sys.self" "1" "5" "45" "LRIDGE" 0
"time.elapsed" "1" "5" "45" "LRIDGE" 0.130000000000109
"time.user.child" "1" "5" "45" "LRIDGE" NA
"time.sys.child" "1" "5" "45" "LRIDGE" NA
"cv.time.user.self" "1" "5" "45" "LRIDGE" 0.0614545454545469
"cv.time.sys.self" "1" "5" "45" "LRIDGE" 0.000431818181818177
"cv.time.elapsed" "1" "5" "45" "LRIDGE" 0.0625454545454529
"cv.time.user.child" "1" "5" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "5" "45" "LRIDGE" NA
"n.cv.par" "1" "5" "45" "LRIDGE" 88
"lambda" "7" "5" "45" "LRIDGE" 0.01126798932032
"lambdar0" "7" "5" "45" "LRIDGE" 0.111764705882353
"kappa" "7" "5" "45" "LRIDGE" 2.77777777777778
"condnum" "7" "5" "45" "LRIDGE" 4.58633439285939
"EL" "7" "5" "45" "LRIDGE" 26.0976206702586
"RMSE" "7" "5" "45" "LRIDGE" 0.010501980856541
"F1" "7" "5" "45" "LRIDGE" 0.458695652173913
"eTPR" "7" "5" "45" "LRIDGE" 0.65527950310559
"eTNR" "7" "5" "45" "LRIDGE" 0.571428571428571
"ePPV" "7" "5" "45" "LRIDGE" 0.352842809364548
"d" "7" "5" "45" "LRIDGE" 0.488163265306122
"time.user.self" "7" "5" "45" "LRIDGE" 0.0600000000004002
"time.sys.self" "7" "5" "45" "LRIDGE" 0
"time.elapsed" "7" "5" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "5" "45" "LRIDGE" NA
"time.sys.child" "7" "5" "45" "LRIDGE" NA
"cv.time.user.self" "7" "5" "45" "LRIDGE" 0.0701641791044413
"cv.time.sys.self" "7" "5" "45" "LRIDGE" 0.00023880597014927
"cv.time.elapsed" "7" "5" "45" "LRIDGE" 0.0702537313432804
"cv.time.user.child" "7" "5" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "5" "45" "LRIDGE" NA
"n.cv.par" "7" "5" "45" "LRIDGE" 134
"lambda" "14" "5" "45" "LRIDGE" 0.0140746496366858
"lambdar0" "14" "5" "45" "LRIDGE" 0.167647058823529
"kappa" "14" "5" "45" "LRIDGE" 2.74152402653914
"condnum" "14" "5" "45" "LRIDGE" 4.2113530991009
"EL" "14" "5" "45" "LRIDGE" 40.9237203782482
"RMSE" "14" "5" "45" "LRIDGE" 0.0138675705447496
"F1" "14" "5" "45" "LRIDGE" 0.476861167002012
"eTPR" "14" "5" "45" "LRIDGE" 0.398319327731092
"eTNR" "14" "5" "45" "LRIDGE" 0.742857142857143
"ePPV" "14" "5" "45" "LRIDGE" 0.593984962406015
"d" "14" "5" "45" "LRIDGE" 0.325714285714286
"time.user.self" "14" "5" "45" "LRIDGE" 0.0900000000001455
"time.sys.self" "14" "5" "45" "LRIDGE" 0
"time.elapsed" "14" "5" "45" "LRIDGE" 0.0900000000001455
"time.user.child" "14" "5" "45" "LRIDGE" NA
"time.sys.child" "14" "5" "45" "LRIDGE" NA
"cv.time.user.self" "14" "5" "45" "LRIDGE" 0.084455882352864
"cv.time.sys.self" "14" "5" "45" "LRIDGE" 0.000264705882352951
"cv.time.elapsed" "14" "5" "45" "LRIDGE" 0.0843529411764607
"cv.time.user.child" "14" "5" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "5" "45" "LRIDGE" NA
"n.cv.par" "14" "5" "45" "LRIDGE" 136
"lambda" "1" "6" "45" "LRIDGE" 0.181468913231264
"lambdar0" "1" "6" "45" "LRIDGE" 0.502941176470588
"kappa" "1" "6" "45" "LRIDGE" 0.228584053153806
"condnum" "1" "6" "45" "LRIDGE" 8.1379352724942
"EL" "1" "6" "45" "LRIDGE" 18.4444638860047
"RMSE" "1" "6" "45" "LRIDGE" 0.00247037495019265
"F1" "1" "6" "45" "LRIDGE" 0.60377358490566
"eTPR" "1" "6" "45" "LRIDGE" 0.979591836734694
"eTNR" "1" "6" "45" "LRIDGE" 0.947278911564626
"ePPV" "1" "6" "45" "LRIDGE" 0.436363636363636
"d" "1" "6" "45" "LRIDGE" 0.0897959183673469
"time.user.self" "1" "6" "45" "LRIDGE" 0.200000000000273
"time.sys.self" "1" "6" "45" "LRIDGE" 0
"time.elapsed" "1" "6" "45" "LRIDGE" 0.220000000000255
"time.user.child" "1" "6" "45" "LRIDGE" NA
"time.sys.child" "1" "6" "45" "LRIDGE" NA
"cv.time.user.self" "1" "6" "45" "LRIDGE" 0.0757411764705836
"cv.time.sys.self" "1" "6" "45" "LRIDGE" 0.000188235294117643
"cv.time.elapsed" "1" "6" "45" "LRIDGE" 0.0765176470588342
"cv.time.user.child" "1" "6" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "6" "45" "LRIDGE" NA
"n.cv.par" "1" "6" "45" "LRIDGE" 85
"lambda" "7" "6" "45" "LRIDGE" 0.0117097691862668
"lambdar0" "7" "6" "45" "LRIDGE" 0.111764705882353
"kappa" "7" "6" "45" "LRIDGE" 2.77777777777778
"condnum" "7" "6" "45" "LRIDGE" 3.99284041381355
"EL" "7" "6" "45" "LRIDGE" 24.8603064537257
"RMSE" "7" "6" "45" "LRIDGE" 0.00992951493444991
"F1" "7" "6" "45" "LRIDGE" 0.467268623024831
"eTPR" "7" "6" "45" "LRIDGE" 0.642857142857143
"eTNR" "7" "6" "45" "LRIDGE" 0.604651162790698
"ePPV" "7" "6" "45" "LRIDGE" 0.367021276595745
"d" "7" "6" "45" "LRIDGE" 0.460408163265306
"time.user.self" "7" "6" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "6" "45" "LRIDGE" 0
"time.elapsed" "7" "6" "45" "LRIDGE" 0.0399999999999636
"time.user.child" "7" "6" "45" "LRIDGE" NA
"time.sys.child" "7" "6" "45" "LRIDGE" NA
