"metric" "n_bands" "simulation" "n" "method" "value"
"condnum" "14" "25" "1000" "LASSO" 46.3895783144571
"EL" "14" "25" "1000" "LASSO" 1.12405831857091
"RMSE" "14" "25" "1000" "LASSO" 0.00520607305030783
"F1" "14" "25" "1000" "LASSO" 0.721649484536083
"eTPR" "14" "25" "1000" "LASSO" 1
"eTNR" "14" "25" "1000" "LASSO" 0.271428571428571
"ePPV" "14" "25" "1000" "LASSO" 0.564516129032258
"d" "14" "25" "1000" "LASSO" 0.860408163265306
"iters" "14" "25" "1000" "LASSO" 21
"time.user.self" "14" "25" "1000" "LASSO" 0.210000000000946
"time.sys.self" "14" "25" "1000" "LASSO" 0
"time.elapsed" "14" "25" "1000" "LASSO" 0.219999999999345
"time.user.child" "14" "25" "1000" "LASSO" NA
"time.sys.child" "14" "25" "1000" "LASSO" NA
"cv.iters" "14" "25" "1000" "LASSO" NA
"cv.time.user.self" "14" "25" "1000" "LASSO" 0.113666666666682
"cv.time.sys.self" "14" "25" "1000" "LASSO" 0.000333333333333267
"cv.time.elapsed" "14" "25" "1000" "LASSO" 0.115111111111017
"cv.time.user.child" "14" "25" "1000" "LASSO" NA
"cv.time.sys.child" "14" "25" "1000" "LASSO" NA
"n.cv.par" "14" "25" "1000" "LASSO" 18
"lambda" "1" "26" "1000" "LASSO" 0.0438895849457413
"lambdar0" "1" "26" "1000" "LASSO" 0.167647058823529
"kappa" "1" "26" "1000" "LASSO" 0
"condnum" "1" "26" "1000" "LASSO" 50.0519560021287
"EL" "1" "26" "1000" "LASSO" 0.509395357707106
"RMSE" "1" "26" "1000" "LASSO" 0.00097217505578081
"F1" "1" "26" "1000" "LASSO" 0.30625
"eTPR" "1" "26" "1000" "LASSO" 1
"eTNR" "1" "26" "1000" "LASSO" 0.811224489795918
"ePPV" "1" "26" "1000" "LASSO" 0.180811808118081
"d" "1" "26" "1000" "LASSO" 0.221224489795918
"iters" "1" "26" "1000" "LASSO" 10
"time.user.self" "1" "26" "1000" "LASSO" 0.0999999999999091
"time.sys.self" "1" "26" "1000" "LASSO" 0
"time.elapsed" "1" "26" "1000" "LASSO" 0.0900000000001455
"time.user.child" "1" "26" "1000" "LASSO" NA
"time.sys.child" "1" "26" "1000" "LASSO" NA
"cv.iters" "1" "26" "1000" "LASSO" NA
"cv.time.user.self" "1" "26" "1000" "LASSO" 0.118444444444433
"cv.time.sys.self" "1" "26" "1000" "LASSO" 0
"cv.time.elapsed" "1" "26" "1000" "LASSO" 0.116666666666667
"cv.time.user.child" "1" "26" "1000" "LASSO" NA
"cv.time.sys.child" "1" "26" "1000" "LASSO" NA
"n.cv.par" "1" "26" "1000" "LASSO" 18
"lambda" "7" "26" "1000" "LASSO" 0.00373924169652438
"lambdar0" "7" "26" "1000" "LASSO" 0.111764705882353
"kappa" "7" "26" "1000" "LASSO" 0
"condnum" "7" "26" "1000" "LASSO" 42.3164120608408
"EL" "7" "26" "1000" "LASSO" 0.849250762206161
"RMSE" "7" "26" "1000" "LASSO" 0.00374086921225047
"F1" "7" "26" "1000" "LASSO" 0.579136690647482
"eTPR" "7" "26" "1000" "LASSO" 1
"eTNR" "7" "26" "1000" "LASSO" 0.481727574750831
"ePPV" "7" "26" "1000" "LASSO" 0.407594936708861
"d" "7" "26" "1000" "LASSO" 0.644897959183673
"iters" "7" "26" "1000" "LASSO" 19
"time.user.self" "7" "26" "1000" "LASSO" 0.159999999999854
"time.sys.self" "7" "26" "1000" "LASSO" 0
"time.elapsed" "7" "26" "1000" "LASSO" 0.180000000000291
"time.user.child" "7" "26" "1000" "LASSO" NA
"time.sys.child" "7" "26" "1000" "LASSO" NA
"cv.iters" "7" "26" "1000" "LASSO" NA
"cv.time.user.self" "7" "26" "1000" "LASSO" 0.124555555555546
"cv.time.sys.self" "7" "26" "1000" "LASSO" 0.000222222222222217
"cv.time.elapsed" "7" "26" "1000" "LASSO" 0.123666666666617
"cv.time.user.child" "7" "26" "1000" "LASSO" NA
"cv.time.sys.child" "7" "26" "1000" "LASSO" NA
"n.cv.par" "7" "26" "1000" "LASSO" 18
"lambda" "14" "26" "1000" "LASSO" 0.00137829273523054
"lambdar0" "14" "26" "1000" "LASSO" 0.0558823529411765
"kappa" "14" "26" "1000" "LASSO" 0
"condnum" "14" "26" "1000" "LASSO" 48.969693799753
"EL" "14" "26" "1000" "LASSO" 1.04862377157094
"RMSE" "14" "26" "1000" "LASSO" 0.00489275661003443
"F1" "14" "26" "1000" "LASSO" 0.711297071129707
"eTPR" "14" "26" "1000" "LASSO" 1
"eTNR" "14" "26" "1000" "LASSO" 0.233333333333333
"ePPV" "14" "26" "1000" "LASSO" 0.551948051948052
"d" "14" "26" "1000" "LASSO" 0.88
"iters" "14" "26" "1000" "LASSO" 22
"time.user.self" "14" "26" "1000" "LASSO" 0.200000000000728
"time.sys.self" "14" "26" "1000" "LASSO" 0
"time.elapsed" "14" "26" "1000" "LASSO" 0.18999999999869
"time.user.child" "14" "26" "1000" "LASSO" NA
"time.sys.child" "14" "26" "1000" "LASSO" NA
"cv.iters" "14" "26" "1000" "LASSO" NA
"cv.time.user.self" "14" "26" "1000" "LASSO" 0.130777777777803
"cv.time.sys.self" "14" "26" "1000" "LASSO" 0
"cv.time.elapsed" "14" "26" "1000" "LASSO" 0.130111111111101
"cv.time.user.child" "14" "26" "1000" "LASSO" NA
"cv.time.sys.child" "14" "26" "1000" "LASSO" NA
"n.cv.par" "14" "26" "1000" "LASSO" 18
"lambda" "1" "27" "1000" "LASSO" 0.0420980809654119
"lambdar0" "1" "27" "1000" "LASSO" 0.167647058823529
"kappa" "1" "27" "1000" "LASSO" 0
"condnum" "1" "27" "1000" "LASSO" 47.9310450415244
"EL" "1" "27" "1000" "LASSO" 0.415654819237517
"RMSE" "1" "27" "1000" "LASSO" 0.000852747597484901
"F1" "1" "27" "1000" "LASSO" 0.279202279202279
"eTPR" "1" "27" "1000" "LASSO" 1
"eTNR" "1" "27" "1000" "LASSO" 0.784863945578231
"ePPV" "1" "27" "1000" "LASSO" 0.162251655629139
"d" "1" "27" "1000" "LASSO" 0.246530612244898
"iters" "1" "27" "1000" "LASSO" 10
"time.user.self" "1" "27" "1000" "LASSO" 0.0799999999999272
"time.sys.self" "1" "27" "1000" "LASSO" 0
"time.elapsed" "1" "27" "1000" "LASSO" 0.0799999999999272
"time.user.child" "1" "27" "1000" "LASSO" NA
"time.sys.child" "1" "27" "1000" "LASSO" NA
"cv.iters" "1" "27" "1000" "LASSO" NA
"cv.time.user.self" "1" "27" "1000" "LASSO" 0.0849999999999808
"cv.time.sys.self" "1" "27" "1000" "LASSO" 0.000111111111111109
"cv.time.elapsed" "1" "27" "1000" "LASSO" 0.0827777777777808
"cv.time.user.child" "1" "27" "1000" "LASSO" NA
"cv.time.sys.child" "1" "27" "1000" "LASSO" NA
"n.cv.par" "1" "27" "1000" "LASSO" 18
"lambda" "7" "27" "1000" "LASSO" 0.0039395813147095
"lambdar0" "7" "27" "1000" "LASSO" 0.111764705882353
"kappa" "7" "27" "1000" "LASSO" 0
"condnum" "7" "27" "1000" "LASSO" 42.4197911950549
"EL" "7" "27" "1000" "LASSO" 0.924770123321125
"RMSE" "7" "27" "1000" "LASSO" 0.00384854775649875
"F1" "7" "27" "1000" "LASSO" 0.579136690647482
"eTPR" "7" "27" "1000" "LASSO" 1
"eTNR" "7" "27" "1000" "LASSO" 0.481727574750831
"ePPV" "7" "27" "1000" "LASSO" 0.407594936708861
"d" "7" "27" "1000" "LASSO" 0.644897959183673
"iters" "7" "27" "1000" "LASSO" 18
"time.user.self" "7" "27" "1000" "LASSO" 0.149999999999636
"time.sys.self" "7" "27" "1000" "LASSO" 0
"time.elapsed" "7" "27" "1000" "LASSO" 0.159999999999854
"time.user.child" "7" "27" "1000" "LASSO" NA
"time.sys.child" "7" "27" "1000" "LASSO" NA
"cv.iters" "7" "27" "1000" "LASSO" NA
"cv.time.user.self" "7" "27" "1000" "LASSO" 0.118111111111082
"cv.time.sys.self" "7" "27" "1000" "LASSO" 0
"cv.time.elapsed" "7" "27" "1000" "LASSO" 0.118444444444524
"cv.time.user.child" "7" "27" "1000" "LASSO" NA
"cv.time.sys.child" "7" "27" "1000" "LASSO" NA
"n.cv.par" "7" "27" "1000" "LASSO" 18
"lambda" "14" "27" "1000" "LASSO" 0.00146378977046186
"lambdar0" "14" "27" "1000" "LASSO" 0.0558823529411765
"kappa" "14" "27" "1000" "LASSO" 0
"condnum" "14" "27" "1000" "LASSO" 46.5370560243325
"EL" "14" "27" "1000" "LASSO" 1.07711021957743
"RMSE" "14" "27" "1000" "LASSO" 0.00516436734137563
"F1" "14" "27" "1000" "LASSO" 0.720534629404617
"eTPR" "14" "27" "1000" "LASSO" 0.996638655462185
"eTNR" "14" "27" "1000" "LASSO" 0.273015873015873
"ePPV" "14" "27" "1000" "LASSO" 0.564224548049477
"d" "14" "27" "1000" "LASSO" 0.857959183673469
"iters" "14" "27" "1000" "LASSO" 20
"time.user.self" "14" "27" "1000" "LASSO" 0.179999999998472
"time.sys.self" "14" "27" "1000" "LASSO" 0
"time.elapsed" "14" "27" "1000" "LASSO" 0.180000000000291
"time.user.child" "14" "27" "1000" "LASSO" NA
"time.sys.child" "14" "27" "1000" "LASSO" NA
"cv.iters" "14" "27" "1000" "LASSO" NA
"cv.time.user.self" "14" "27" "1000" "LASSO" 0.115777777777839
"cv.time.sys.self" "14" "27" "1000" "LASSO" 0
"cv.time.elapsed" "14" "27" "1000" "LASSO" 0.117222222222234
"cv.time.user.child" "14" "27" "1000" "LASSO" NA
"cv.time.sys.child" "14" "27" "1000" "LASSO" NA
"n.cv.par" "14" "27" "1000" "LASSO" 18
"lambda" "1" "28" "1000" "LASSO" 0.0445898564500374
"lambdar0" "1" "28" "1000" "LASSO" 0.167647058823529
"kappa" "1" "28" "1000" "LASSO" 0
"condnum" "1" "28" "1000" "LASSO" 44.2105568475715
"EL" "1" "28" "1000" "LASSO" 0.444059188152039
"RMSE" "1" "28" "1000" "LASSO" 0.000940831110701024
"F1" "1" "28" "1000" "LASSO" 0.296969696969697
"eTPR" "1" "28" "1000" "LASSO" 1
"eTNR" "1" "28" "1000" "LASSO" 0.802721088435374
"ePPV" "1" "28" "1000" "LASSO" 0.174377224199288
"d" "1" "28" "1000" "LASSO" 0.229387755102041
"iters" "1" "28" "1000" "LASSO" 10
"time.user.self" "1" "28" "1000" "LASSO" 0.0700000000001637
"time.sys.self" "1" "28" "1000" "LASSO" 0
"time.elapsed" "1" "28" "1000" "LASSO" 0.0900000000001455
"time.user.child" "1" "28" "1000" "LASSO" NA
"time.sys.child" "1" "28" "1000" "LASSO" NA
"cv.iters" "1" "28" "1000" "LASSO" NA
"cv.time.user.self" "1" "28" "1000" "LASSO" 0.0955555555555242
"cv.time.sys.self" "1" "28" "1000" "LASSO" 0.000222222222222237
"cv.time.elapsed" "1" "28" "1000" "LASSO" 0.0962222222222257
"cv.time.user.child" "1" "28" "1000" "LASSO" NA
"cv.time.sys.child" "1" "28" "1000" "LASSO" NA
"n.cv.par" "1" "28" "1000" "LASSO" 18
"lambda" "7" "28" "1000" "LASSO" 0.00397591700603039
"lambdar0" "7" "28" "1000" "LASSO" 0.111764705882353
"kappa" "7" "28" "1000" "LASSO" 0
"condnum" "7" "28" "1000" "LASSO" 42.0924379420555
"EL" "7" "28" "1000" "LASSO" 0.876030044102599
"RMSE" "7" "28" "1000" "LASSO" 0.00382904785386285
"F1" "7" "28" "1000" "LASSO" 0.602432179607109
"eTPR" "7" "28" "1000" "LASSO" 1
"eTNR" "7" "28" "1000" "LASSO" 0.529346622369878
"ePPV" "7" "28" "1000" "LASSO" 0.431057563587684
"d" "7" "28" "1000" "LASSO" 0.609795918367347
"iters" "7" "28" "1000" "LASSO" 16
"time.user.self" "7" "28" "1000" "LASSO" 0.140000000001237
"time.sys.self" "7" "28" "1000" "LASSO" 0
"time.elapsed" "7" "28" "1000" "LASSO" 0.139999999999418
"time.user.child" "7" "28" "1000" "LASSO" NA
"time.sys.child" "7" "28" "1000" "LASSO" NA
"cv.iters" "7" "28" "1000" "LASSO" NA
"cv.time.user.self" "7" "28" "1000" "LASSO" 0.113444444444334
"cv.time.sys.self" "7" "28" "1000" "LASSO" 0.000222222222222178
"cv.time.elapsed" "7" "28" "1000" "LASSO" 0.113888888888929
"cv.time.user.child" "7" "28" "1000" "LASSO" NA
"cv.time.sys.child" "7" "28" "1000" "LASSO" NA
"n.cv.par" "7" "28" "1000" "LASSO" 18
"lambda" "14" "28" "1000" "LASSO" 0.00127568645647306
"lambdar0" "14" "28" "1000" "LASSO" 0.0558823529411765
"kappa" "14" "28" "1000" "LASSO" 0
"condnum" "14" "28" "1000" "LASSO" 45.8181621677648
"EL" "14" "28" "1000" "LASSO" 1.0846759061144
"RMSE" "14" "28" "1000" "LASSO" 0.00498017703269059
"F1" "14" "28" "1000" "LASSO" 0.71773220747889
"eTPR" "14" "28" "1000" "LASSO" 1
"eTNR" "14" "28" "1000" "LASSO" 0.257142857142857
"ePPV" "14" "28" "1000" "LASSO" 0.559736594543744
"d" "14" "28" "1000" "LASSO" 0.867755102040816
"iters" "14" "28" "1000" "LASSO" 20
"time.user.self" "14" "28" "1000" "LASSO" 0.190000000002328
"time.sys.self" "14" "28" "1000" "LASSO" 0
"time.elapsed" "14" "28" "1000" "LASSO" 0.180000000000291
"time.user.child" "14" "28" "1000" "LASSO" NA
"time.sys.child" "14" "28" "1000" "LASSO" NA
"cv.iters" "14" "28" "1000" "LASSO" NA
"cv.time.user.self" "14" "28" "1000" "LASSO" 0.137444444444514
"cv.time.sys.self" "14" "28" "1000" "LASSO" 0.000222222222222257
"cv.time.elapsed" "14" "28" "1000" "LASSO" 0.137555555555688
"cv.time.user.child" "14" "28" "1000" "LASSO" NA
"cv.time.sys.child" "14" "28" "1000" "LASSO" NA
"n.cv.par" "14" "28" "1000" "LASSO" 18
"lambda" "1" "29" "1000" "LASSO" 0.0416546750855928
"lambdar0" "1" "29" "1000" "LASSO" 0.167647058823529
"kappa" "1" "29" "1000" "LASSO" 0
"condnum" "1" "29" "1000" "LASSO" 51.3593485616921
"EL" "1" "29" "1000" "LASSO" 0.425382779155179
"RMSE" "1" "29" "1000" "LASSO" 0.000878898252483023
"F1" "1" "29" "1000" "LASSO" 0.279202279202279
"eTPR" "1" "29" "1000" "LASSO" 1
"eTNR" "1" "29" "1000" "LASSO" 0.784863945578231
"ePPV" "1" "29" "1000" "LASSO" 0.162251655629139
"d" "1" "29" "1000" "LASSO" 0.246530612244898
"iters" "1" "29" "1000" "LASSO" 10
"time.user.self" "1" "29" "1000" "LASSO" 0.080000000000382
"time.sys.self" "1" "29" "1000" "LASSO" 0
"time.elapsed" "1" "29" "1000" "LASSO" 0.0799999999999272
"time.user.child" "1" "29" "1000" "LASSO" NA
"time.sys.child" "1" "29" "1000" "LASSO" NA
"cv.iters" "1" "29" "1000" "LASSO" NA
"cv.time.user.self" "1" "29" "1000" "LASSO" 0.0812222222222065
"cv.time.sys.self" "1" "29" "1000" "LASSO" 0
"cv.time.elapsed" "1" "29" "1000" "LASSO" 0.0815555555555521
"cv.time.user.child" "1" "29" "1000" "LASSO" NA
"cv.time.sys.child" "1" "29" "1000" "LASSO" NA
"n.cv.par" "1" "29" "1000" "LASSO" 18
"lambda" "7" "29" "1000" "LASSO" 0.00570940049925518
"lambdar0" "7" "29" "1000" "LASSO" 0.167647058823529
"kappa" "7" "29" "1000" "LASSO" 0
"condnum" "7" "29" "1000" "LASSO" 41.5218741385869
"EL" "7" "29" "1000" "LASSO" 0.872423052588559
"RMSE" "7" "29" "1000" "LASSO" 0.00413436194719507
"F1" "7" "29" "1000" "LASSO" 0.67223382045929
"eTPR" "7" "29" "1000" "LASSO" 1
"eTNR" "7" "29" "1000" "LASSO" 0.652270210409745
"ePPV" "7" "29" "1000" "LASSO" 0.506289308176101
"d" "7" "29" "1000" "LASSO" 0.519183673469388
"iters" "7" "29" "1000" "LASSO" 17
"time.user.self" "7" "29" "1000" "LASSO" 0.140000000001237
"time.sys.self" "7" "29" "1000" "LASSO" 0
"time.elapsed" "7" "29" "1000" "LASSO" 0.150000000001455
"time.user.child" "7" "29" "1000" "LASSO" NA
"time.sys.child" "7" "29" "1000" "LASSO" NA
"cv.iters" "7" "29" "1000" "LASSO" NA
"cv.time.user.self" "7" "29" "1000" "LASSO" 0.118444444444483
"cv.time.sys.self" "7" "29" "1000" "LASSO" 0
"cv.time.elapsed" "7" "29" "1000" "LASSO" 0.116777777777598
"cv.time.user.child" "7" "29" "1000" "LASSO" NA
"cv.time.sys.child" "7" "29" "1000" "LASSO" NA
"n.cv.par" "7" "29" "1000" "LASSO" 18
"lambda" "14" "29" "1000" "LASSO" 0.00128062186133588
"lambdar0" "14" "29" "1000" "LASSO" 0.0558823529411765
"kappa" "14" "29" "1000" "LASSO" 0
"condnum" "14" "29" "1000" "LASSO" 50.2302249268793
"EL" "14" "29" "1000" "LASSO" 1.12468499885549
"RMSE" "14" "29" "1000" "LASSO" 0.00508007979761876
"F1" "14" "29" "1000" "LASSO" 0.710526315789474
"eTPR" "14" "29" "1000" "LASSO" 0.998319327731092
"eTNR" "14" "29" "1000" "LASSO" 0.233333333333333
"ePPV" "14" "29" "1000" "LASSO" 0.551532033426184
"d" "14" "29" "1000" "LASSO" 0.879183673469388
"iters" "14" "29" "1000" "LASSO" 22
"time.user.self" "14" "29" "1000" "LASSO" 0.19999999999709
"time.sys.self" "14" "29" "1000" "LASSO" 0
"time.elapsed" "14" "29" "1000" "LASSO" 0.200000000000728
"time.user.child" "14" "29" "1000" "LASSO" NA
"time.sys.child" "14" "29" "1000" "LASSO" NA
"cv.iters" "14" "29" "1000" "LASSO" NA
"cv.time.user.self" "14" "29" "1000" "LASSO" 0.148555555555787
"cv.time.sys.self" "14" "29" "1000" "LASSO" 0
"cv.time.elapsed" "14" "29" "1000" "LASSO" 0.147555555555623
"cv.time.user.child" "14" "29" "1000" "LASSO" NA
"cv.time.sys.child" "14" "29" "1000" "LASSO" NA
"n.cv.par" "14" "29" "1000" "LASSO" 18
"lambda" "1" "30" "1000" "LASSO" 0.0422806857761473
"lambdar0" "1" "30" "1000" "LASSO" 0.167647058823529
"kappa" "1" "30" "1000" "LASSO" 0
"condnum" "1" "30" "1000" "LASSO" 41.1215702718914
"EL" "1" "30" "1000" "LASSO" 0.471697276195272
"RMSE" "1" "30" "1000" "LASSO" 0.00096504535746949
"F1" "1" "30" "1000" "LASSO" 0.308176100628931
"eTPR" "1" "30" "1000" "LASSO" 1
"eTNR" "1" "30" "1000" "LASSO" 0.812925170068027
"ePPV" "1" "30" "1000" "LASSO" 0.182156133828996
"d" "1" "30" "1000" "LASSO" 0.219591836734694
"iters" "1" "30" "1000" "LASSO" 10
"time.user.self" "1" "30" "1000" "LASSO" 0.089999999999236
"time.sys.self" "1" "30" "1000" "LASSO" 0
"time.elapsed" "1" "30" "1000" "LASSO" 0.0900000000001455
"time.user.child" "1" "30" "1000" "LASSO" NA
"time.sys.child" "1" "30" "1000" "LASSO" NA
"cv.iters" "1" "30" "1000" "LASSO" NA
"cv.time.user.self" "1" "30" "1000" "LASSO" 0.07877777777784
"cv.time.sys.self" "1" "30" "1000" "LASSO" 0.000222222222222217
"cv.time.elapsed" "1" "30" "1000" "LASSO" 0.0784444444444893
"cv.time.user.child" "1" "30" "1000" "LASSO" NA
"cv.time.sys.child" "1" "30" "1000" "LASSO" NA
"n.cv.par" "1" "30" "1000" "LASSO" 18
"lambda" "7" "30" "1000" "LASSO" 0.00391119674443309
"lambdar0" "7" "30" "1000" "LASSO" 0.111764705882353
"kappa" "7" "30" "1000" "LASSO" 0
"condnum" "7" "30" "1000" "LASSO" 42.9311344032883
"EL" "7" "30" "1000" "LASSO" 0.900823879561912
"RMSE" "7" "30" "1000" "LASSO" 0.00381808797620387
"F1" "7" "30" "1000" "LASSO" 0.590825688073395
"eTPR" "7" "30" "1000" "LASSO" 1
"eTNR" "7" "30" "1000" "LASSO" 0.50609080841639
"ePPV" "7" "30" "1000" "LASSO" 0.419270833333333
"d" "7" "30" "1000" "LASSO" 0.626938775510204
"iters" "7" "30" "1000" "LASSO" 19
"time.user.self" "7" "30" "1000" "LASSO" 0.159999999999854
"time.sys.self" "7" "30" "1000" "LASSO" 0.0200000000000031
"time.elapsed" "7" "30" "1000" "LASSO" 0.170000000000073
"time.user.child" "7" "30" "1000" "LASSO" NA
"time.sys.child" "7" "30" "1000" "LASSO" NA
"cv.iters" "7" "30" "1000" "LASSO" NA
"cv.time.user.self" "7" "30" "1000" "LASSO" 0.117888888888936
"cv.time.sys.self" "7" "30" "1000" "LASSO" 0.000333333333333346
"cv.time.elapsed" "7" "30" "1000" "LASSO" 0.118444444444342
"cv.time.user.child" "7" "30" "1000" "LASSO" NA
"cv.time.sys.child" "7" "30" "1000" "LASSO" NA
"n.cv.par" "7" "30" "1000" "LASSO" 18
"lambda" "14" "30" "1000" "LASSO" 0.00123630058176845
"lambdar0" "14" "30" "1000" "LASSO" 0.0558823529411765
"kappa" "14" "30" "1000" "LASSO" 0
"condnum" "14" "30" "1000" "LASSO" 48.4159481054242
"EL" "14" "30" "1000" "LASSO" 1.09261924413916
"RMSE" "14" "30" "1000" "LASSO" 0.00503140232929736
"F1" "14" "30" "1000" "LASSO" 0.704558910597987
"eTPR" "14" "30" "1000" "LASSO" 1
"eTNR" "14" "30" "1000" "LASSO" 0.207936507936508
"ePPV" "14" "30" "1000" "LASSO" 0.543875685557587
"d" "14" "30" "1000" "LASSO" 0.893061224489796
"iters" "14" "30" "1000" "LASSO" 21
"time.user.self" "14" "30" "1000" "LASSO" 0.220000000001164
"time.sys.self" "14" "30" "1000" "LASSO" 0
"time.elapsed" "14" "30" "1000" "LASSO" 0.219999999997526
"time.user.child" "14" "30" "1000" "LASSO" NA
"time.sys.child" "14" "30" "1000" "LASSO" NA
"cv.iters" "14" "30" "1000" "LASSO" NA
"cv.time.user.self" "14" "30" "1000" "LASSO" 0.139333333333181
"cv.time.sys.self" "14" "30" "1000" "LASSO" 0.000222222222222257
"cv.time.elapsed" "14" "30" "1000" "LASSO" 0.138777777777796
"cv.time.user.child" "14" "30" "1000" "LASSO" NA
"cv.time.sys.child" "14" "30" "1000" "LASSO" NA
"n.cv.par" "14" "30" "1000" "LASSO" 18
"lambda" "1" "21" "45" "LRIDGE" 0.0956030362417819
"lambdar0" "1" "21" "45" "LRIDGE" 0.279411764705882
"kappa" "1" "21" "45" "LRIDGE" 0.483844104410429
"condnum" "1" "21" "45" "LRIDGE" 5.93002961220233
"EL" "1" "21" "45" "LRIDGE" 30.1789062146183
"RMSE" "1" "21" "45" "LRIDGE" 0.00223266255353932
"F1" "1" "21" "45" "LRIDGE" 0.406639004149378
"eTPR" "1" "21" "45" "LRIDGE" 1
"eTNR" "1" "21" "45" "LRIDGE" 0.878401360544218
"ePPV" "1" "21" "45" "LRIDGE" 0.255208333333333
"d" "1" "21" "45" "LRIDGE" 0.156734693877551
"iters" "1" "21" "45" "LRIDGE" 6
"time.user.self" "1" "21" "45" "LRIDGE" 0.0400000000000063
"time.sys.self" "1" "21" "45" "LRIDGE" 0
"time.elapsed" "1" "21" "45" "LRIDGE" 0.0800000000000125
"time.user.child" "1" "21" "45" "LRIDGE" NA
"time.sys.child" "1" "21" "45" "LRIDGE" NA
"cv.iters" "1" "21" "45" "LRIDGE" 8.77555555555556
"cv.time.user.self" "1" "21" "45" "LRIDGE" 0.114088888888889
"cv.time.sys.self" "1" "21" "45" "LRIDGE" 0.00148888888888889
"cv.time.elapsed" "1" "21" "45" "LRIDGE" 0.123422222222222
"cv.time.user.child" "1" "21" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "21" "45" "LRIDGE" NA
"n.cv.par" "1" "21" "45" "LRIDGE" 90
"lambda" "7" "21" "45" "LRIDGE" 0.0128872210965762
"lambdar0" "7" "21" "45" "LRIDGE" 0.111764705882353
"kappa" "7" "21" "45" "LRIDGE" 3.24773616487123
"condnum" "7" "21" "45" "LRIDGE" 3.46541557711945
"EL" "7" "21" "45" "LRIDGE" 40.7277746283081
"RMSE" "7" "21" "45" "LRIDGE" 0.011311143174622
"F1" "7" "21" "45" "LRIDGE" 0.405099150141643
"eTPR" "7" "21" "45" "LRIDGE" 0.444099378881988
"eTNR" "7" "21" "45" "LRIDGE" 0.733111849390919
"ePPV" "7" "21" "45" "LRIDGE" 0.372395833333333
"d" "7" "21" "45" "LRIDGE" 0.313469387755102
"iters" "7" "21" "45" "LRIDGE" 8
"time.user.self" "7" "21" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "21" "45" "LRIDGE" 0
"time.elapsed" "7" "21" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "21" "45" "LRIDGE" NA
"time.sys.child" "7" "21" "45" "LRIDGE" NA
"cv.iters" "7" "21" "45" "LRIDGE" 9.58473282442748
"cv.time.user.self" "7" "21" "45" "LRIDGE" 0.0841832061068902
"cv.time.sys.self" "7" "21" "45" "LRIDGE" 0.000152671755725198
"cv.time.elapsed" "7" "21" "45" "LRIDGE" 0.0846259541984612
"cv.time.user.child" "7" "21" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "21" "45" "LRIDGE" NA
"n.cv.par" "7" "21" "45" "LRIDGE" 131
"lambda" "14" "21" "45" "LRIDGE" 0.0148358631704015
"lambdar0" "14" "21" "45" "LRIDGE" 0.167647058823529
"kappa" "14" "21" "45" "LRIDGE" 3.13834877958777
"condnum" "14" "21" "45" "LRIDGE" 3.20006678505006
"EL" "14" "21" "45" "LRIDGE" 51.5567453538888
"RMSE" "14" "21" "45" "LRIDGE" 0.0138603338944721
"F1" "14" "21" "45" "LRIDGE" 0.411764705882353
"eTPR" "14" "21" "45" "LRIDGE" 0.294117647058824
"eTNR" "14" "21" "45" "LRIDGE" 0.873015873015873
"ePPV" "14" "21" "45" "LRIDGE" 0.686274509803922
"d" "14" "21" "45" "LRIDGE" 0.208163265306122
"iters" "14" "21" "45" "LRIDGE" 10
"time.user.self" "14" "21" "45" "LRIDGE" 0.0900000000001455
"time.sys.self" "14" "21" "45" "LRIDGE" 0
"time.elapsed" "14" "21" "45" "LRIDGE" 0.0999999999985448
"time.user.child" "14" "21" "45" "LRIDGE" NA
"time.sys.child" "14" "21" "45" "LRIDGE" NA
"cv.iters" "14" "21" "45" "LRIDGE" 11.1352517985612
"cv.time.user.self" "14" "21" "45" "LRIDGE" 0.0971079136690487
"cv.time.sys.self" "14" "21" "45" "LRIDGE" 0.000129496402877693
"cv.time.elapsed" "14" "21" "45" "LRIDGE" 0.0973956834532355
"cv.time.user.child" "14" "21" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "21" "45" "LRIDGE" NA
"n.cv.par" "14" "21" "45" "LRIDGE" 139
"lambda" "1" "22" "45" "LRIDGE" 0.149512082250959
"lambdar0" "1" "22" "45" "LRIDGE" 0.391176470588235
"kappa" "1" "22" "45" "LRIDGE" 0.32804401166583
"condnum" "1" "22" "45" "LRIDGE" 6.31181778588506
"EL" "1" "22" "45" "LRIDGE" 32.1847673219295
"RMSE" "1" "22" "45" "LRIDGE" 0.00261849231737356
"F1" "1" "22" "45" "LRIDGE" 0.662162162162162
"eTPR" "1" "22" "45" "LRIDGE" 1
"eTNR" "1" "22" "45" "LRIDGE" 0.957482993197279
"ePPV" "1" "22" "45" "LRIDGE" 0.494949494949495
"d" "1" "22" "45" "LRIDGE" 0.0808163265306122
"iters" "1" "22" "45" "LRIDGE" 10
"time.user.self" "1" "22" "45" "LRIDGE" 0.129999999999995
"time.sys.self" "1" "22" "45" "LRIDGE" 0
"time.elapsed" "1" "22" "45" "LRIDGE" 0.100000000000023
