"metric" "n_bands" "simulation" "n" "method" "value"
"lambdar0" "7" "16" "1000" "LASSO" 0.167647058823529
"kappa" "7" "16" "1000" "LASSO" 0
"condnum" "7" "16" "1000" "LASSO" 43.864639260391
"EL" "7" "16" "1000" "LASSO" 0.850451297058115
"RMSE" "7" "16" "1000" "LASSO" 0.00403690609337321
"F1" "7" "16" "1000" "LASSO" 0.690987124463519
"eTPR" "7" "16" "1000" "LASSO" 1
"eTNR" "7" "16" "1000" "LASSO" 0.681063122923588
"ePPV" "7" "16" "1000" "LASSO" 0.527868852459016
"d" "7" "16" "1000" "LASSO" 0.497959183673469
"iters" "7" "16" "1000" "LASSO" 16
"time.user.self" "7" "16" "1000" "LASSO" 0.170000000000073
"time.sys.self" "7" "16" "1000" "LASSO" 0
"time.elapsed" "7" "16" "1000" "LASSO" 0.149999999999636
"time.user.child" "7" "16" "1000" "LASSO" NA
"time.sys.child" "7" "16" "1000" "LASSO" NA
"cv.iters" "7" "16" "1000" "LASSO" NA
"cv.time.user.self" "7" "16" "1000" "LASSO" 0.116555555555553
"cv.time.sys.self" "7" "16" "1000" "LASSO" 0.000222222222222178
"cv.time.elapsed" "7" "16" "1000" "LASSO" 0.117999999999928
"cv.time.user.child" "7" "16" "1000" "LASSO" NA
"cv.time.sys.child" "7" "16" "1000" "LASSO" NA
"n.cv.par" "7" "16" "1000" "LASSO" 18
"lambda" "14" "16" "1000" "LASSO" 0.00234352862354962
"lambdar0" "14" "16" "1000" "LASSO" 0.111764705882353
"kappa" "14" "16" "1000" "LASSO" 0
"condnum" "14" "16" "1000" "LASSO" 45.0895509316192
"EL" "14" "16" "1000" "LASSO" 1.08053065089136
"RMSE" "14" "16" "1000" "LASSO" 0.00547477654463571
"F1" "14" "16" "1000" "LASSO" 0.756860242501595
"eTPR" "14" "16" "1000" "LASSO" 0.996638655462185
"eTNR" "14" "16" "1000" "LASSO" 0.398412698412698
"ePPV" "14" "16" "1000" "LASSO" 0.610082304526749
"d" "14" "16" "1000" "LASSO" 0.793469387755102
"iters" "14" "16" "1000" "LASSO" 21
"time.user.self" "14" "16" "1000" "LASSO" 0.18999999999869
"time.sys.self" "14" "16" "1000" "LASSO" 0
"time.elapsed" "14" "16" "1000" "LASSO" 0.18999999999869
"time.user.child" "14" "16" "1000" "LASSO" NA
"time.sys.child" "14" "16" "1000" "LASSO" NA
"cv.iters" "14" "16" "1000" "LASSO" NA
"cv.time.user.self" "14" "16" "1000" "LASSO" 0.160666666666576
"cv.time.sys.self" "14" "16" "1000" "LASSO" 0
"cv.time.elapsed" "14" "16" "1000" "LASSO" 0.161333333333257
"cv.time.user.child" "14" "16" "1000" "LASSO" NA
"cv.time.sys.child" "14" "16" "1000" "LASSO" NA
"n.cv.par" "14" "16" "1000" "LASSO" 18
"lambda" "1" "17" "1000" "LASSO" 0.0433085125980147
"lambdar0" "1" "17" "1000" "LASSO" 0.167647058823529
"kappa" "1" "17" "1000" "LASSO" 0
"condnum" "1" "17" "1000" "LASSO" 42.4994034454413
"EL" "1" "17" "1000" "LASSO" 0.456132189320144
"RMSE" "1" "17" "1000" "LASSO" 0.000971491613084941
"F1" "1" "17" "1000" "LASSO" 0.299694189602446
"eTPR" "1" "17" "1000" "LASSO" 1
"eTNR" "1" "17" "1000" "LASSO" 0.805272108843537
"ePPV" "1" "17" "1000" "LASSO" 0.176258992805755
"d" "1" "17" "1000" "LASSO" 0.226938775510204
"iters" "1" "17" "1000" "LASSO" 10
"time.user.self" "1" "17" "1000" "LASSO" 0.0999999999999091
"time.sys.self" "1" "17" "1000" "LASSO" 0
"time.elapsed" "1" "17" "1000" "LASSO" 0.100000000000364
"time.user.child" "1" "17" "1000" "LASSO" NA
"time.sys.child" "1" "17" "1000" "LASSO" NA
"cv.iters" "1" "17" "1000" "LASSO" NA
"cv.time.user.self" "1" "17" "1000" "LASSO" 0.0897777777777921
"cv.time.sys.self" "1" "17" "1000" "LASSO" 0.00011111111111101
"cv.time.elapsed" "1" "17" "1000" "LASSO" 0.0888888888888485
"cv.time.user.child" "1" "17" "1000" "LASSO" NA
"cv.time.sys.child" "1" "17" "1000" "LASSO" NA
"n.cv.par" "1" "17" "1000" "LASSO" 18
"lambda" "7" "17" "1000" "LASSO" 0.00533071680403203
"lambdar0" "7" "17" "1000" "LASSO" 0.167647058823529
"kappa" "7" "17" "1000" "LASSO" 0
"condnum" "7" "17" "1000" "LASSO" 41.2982642831117
"EL" "7" "17" "1000" "LASSO" 0.866935662169048
"RMSE" "7" "17" "1000" "LASSO" 0.00408711952313359
"F1" "7" "17" "1000" "LASSO" 0.640796019900498
"eTPR" "7" "17" "1000" "LASSO" 1
"eTNR" "7" "17" "1000" "LASSO" 0.600221483942414
"ePPV" "7" "17" "1000" "LASSO" 0.471449487554905
"d" "7" "17" "1000" "LASSO" 0.557551020408163
"iters" "7" "17" "1000" "LASSO" 16
"time.user.self" "7" "17" "1000" "LASSO" 0.139999999999418
"time.sys.self" "7" "17" "1000" "LASSO" 0
"time.elapsed" "7" "17" "1000" "LASSO" 0.159999999999854
"time.user.child" "7" "17" "1000" "LASSO" NA
"time.sys.child" "7" "17" "1000" "LASSO" NA
"cv.iters" "7" "17" "1000" "LASSO" NA
"cv.time.user.self" "7" "17" "1000" "LASSO" 0.126444444444456
"cv.time.sys.self" "7" "17" "1000" "LASSO" 0.00011111111111101
"cv.time.elapsed" "7" "17" "1000" "LASSO" 0.126222222222289
"cv.time.user.child" "7" "17" "1000" "LASSO" NA
"cv.time.sys.child" "7" "17" "1000" "LASSO" NA
"n.cv.par" "7" "17" "1000" "LASSO" 18
"lambda" "14" "17" "1000" "LASSO" 0.00121224277730328
"lambdar0" "14" "17" "1000" "LASSO" 0.0558823529411765
"kappa" "14" "17" "1000" "LASSO" 0
"condnum" "14" "17" "1000" "LASSO" 47.8692086719629
"EL" "14" "17" "1000" "LASSO" 1.13321535372
"RMSE" "14" "17" "1000" "LASSO" 0.00515991724097403
"F1" "14" "17" "1000" "LASSO" 0.711722488038278
"eTPR" "14" "17" "1000" "LASSO" 1
"eTNR" "14" "17" "1000" "LASSO" 0.234920634920635
"ePPV" "14" "17" "1000" "LASSO" 0.552460538532962
"d" "14" "17" "1000" "LASSO" 0.879183673469388
"iters" "14" "17" "1000" "LASSO" 21
"time.user.self" "14" "17" "1000" "LASSO" 0.210000000002765
"time.sys.self" "14" "17" "1000" "LASSO" 0
"time.elapsed" "14" "17" "1000" "LASSO" 0.200000000000728
"time.user.child" "14" "17" "1000" "LASSO" NA
"time.sys.child" "14" "17" "1000" "LASSO" NA
"cv.iters" "14" "17" "1000" "LASSO" NA
"cv.time.user.self" "14" "17" "1000" "LASSO" 0.134999999999935
"cv.time.sys.self" "14" "17" "1000" "LASSO" 0.00088888888888887
"cv.time.elapsed" "14" "17" "1000" "LASSO" 0.1370000000001
"cv.time.user.child" "14" "17" "1000" "LASSO" NA
"cv.time.sys.child" "14" "17" "1000" "LASSO" NA
"n.cv.par" "14" "17" "1000" "LASSO" 18
"lambda" "1" "18" "1000" "LASSO" 0.0428072209944099
"lambdar0" "1" "18" "1000" "LASSO" 0.167647058823529
"kappa" "1" "18" "1000" "LASSO" 0
"condnum" "1" "18" "1000" "LASSO" 45.5538515080177
"EL" "1" "18" "1000" "LASSO" 0.470120416582148
"RMSE" "1" "18" "1000" "LASSO" 0.000919519033917398
"F1" "1" "18" "1000" "LASSO" 0.289940828402367
"eTPR" "1" "18" "1000" "LASSO" 1
"eTNR" "1" "18" "1000" "LASSO" 0.795918367346939
"ePPV" "1" "18" "1000" "LASSO" 0.169550173010381
"d" "1" "18" "1000" "LASSO" 0.235918367346939
"iters" "1" "18" "1000" "LASSO" 10
"time.user.self" "1" "18" "1000" "LASSO" 0.0900000000001455
"time.sys.self" "1" "18" "1000" "LASSO" 0
"time.elapsed" "1" "18" "1000" "LASSO" 0.0999999999994543
"time.user.child" "1" "18" "1000" "LASSO" NA
"time.sys.child" "1" "18" "1000" "LASSO" NA
"cv.iters" "1" "18" "1000" "LASSO" NA
"cv.time.user.self" "1" "18" "1000" "LASSO" 0.085888888888884
"cv.time.sys.self" "1" "18" "1000" "LASSO" 0.000333333333333188
"cv.time.elapsed" "1" "18" "1000" "LASSO" 0.0874444444444331
"cv.time.user.child" "1" "18" "1000" "LASSO" NA
"cv.time.sys.child" "1" "18" "1000" "LASSO" NA
"n.cv.par" "1" "18" "1000" "LASSO" 18
"lambda" "7" "18" "1000" "LASSO" 0.00407356415466151
"lambdar0" "7" "18" "1000" "LASSO" 0.111764705882353
"kappa" "7" "18" "1000" "LASSO" 0
"condnum" "7" "18" "1000" "LASSO" 47.228470609377
"EL" "7" "18" "1000" "LASSO" 0.88762864703137
"RMSE" "7" "18" "1000" "LASSO" 0.00375741429349905
"F1" "7" "18" "1000" "LASSO" 0.58018018018018
"eTPR" "7" "18" "1000" "LASSO" 1
"eTNR" "7" "18" "1000" "LASSO" 0.483942414174972
"ePPV" "7" "18" "1000" "LASSO" 0.408629441624365
"d" "7" "18" "1000" "LASSO" 0.643265306122449
"iters" "7" "18" "1000" "LASSO" 18
"time.user.self" "7" "18" "1000" "LASSO" 0.170000000000073
"time.sys.self" "7" "18" "1000" "LASSO" 0
"time.elapsed" "7" "18" "1000" "LASSO" 0.170000000000073
"time.user.child" "7" "18" "1000" "LASSO" NA
"time.sys.child" "7" "18" "1000" "LASSO" NA
"cv.iters" "7" "18" "1000" "LASSO" NA
"cv.time.user.self" "7" "18" "1000" "LASSO" 0.114777777777858
"cv.time.sys.self" "7" "18" "1000" "LASSO" 0.000555555555555524
"cv.time.elapsed" "7" "18" "1000" "LASSO" 0.114555555555408
"cv.time.user.child" "7" "18" "1000" "LASSO" NA
"cv.time.sys.child" "7" "18" "1000" "LASSO" NA
"n.cv.par" "7" "18" "1000" "LASSO" 18
"lambda" "14" "18" "1000" "LASSO" 0.00121912654851117
"lambdar0" "14" "18" "1000" "LASSO" 0.0558823529411765
"kappa" "14" "18" "1000" "LASSO" 0
"condnum" "14" "18" "1000" "LASSO" 52.7903012240827
"EL" "14" "18" "1000" "LASSO" 1.12373993779005
"RMSE" "14" "18" "1000" "LASSO" 0.00516943312834213
"F1" "14" "18" "1000" "LASSO" 0.713001797483523
"eTPR" "14" "18" "1000" "LASSO" 1
"eTNR" "14" "18" "1000" "LASSO" 0.23968253968254
"ePPV" "14" "18" "1000" "LASSO" 0.554003724394786
"d" "14" "18" "1000" "LASSO" 0.876734693877551
"iters" "14" "18" "1000" "LASSO" 23
"time.user.self" "14" "18" "1000" "LASSO" 0.219999999997526
"time.sys.self" "14" "18" "1000" "LASSO" 0
"time.elapsed" "14" "18" "1000" "LASSO" 0.220000000001164
"time.user.child" "14" "18" "1000" "LASSO" NA
"time.sys.child" "14" "18" "1000" "LASSO" NA
"cv.iters" "14" "18" "1000" "LASSO" NA
"cv.time.user.self" "14" "18" "1000" "LASSO" 0.148333333333115
"cv.time.sys.self" "14" "18" "1000" "LASSO" 0.000444444444444514
"cv.time.elapsed" "14" "18" "1000" "LASSO" 0.1475555555553
"cv.time.user.child" "14" "18" "1000" "LASSO" NA
"cv.time.sys.child" "14" "18" "1000" "LASSO" NA
"n.cv.par" "14" "18" "1000" "LASSO" 18
"lambda" "1" "19" "1000" "LASSO" 0.0428925022415605
"lambdar0" "1" "19" "1000" "LASSO" 0.167647058823529
"kappa" "1" "19" "1000" "LASSO" 0
"condnum" "1" "19" "1000" "LASSO" 50.0015931024377
"EL" "1" "19" "1000" "LASSO" 0.492817174809566
"RMSE" "1" "19" "1000" "LASSO" 0.000979897909950493
"F1" "1" "19" "1000" "LASSO" 0.304347826086957
"eTPR" "1" "19" "1000" "LASSO" 1
"eTNR" "1" "19" "1000" "LASSO" 0.80952380952381
"ePPV" "1" "19" "1000" "LASSO" 0.179487179487179
"d" "1" "19" "1000" "LASSO" 0.222857142857143
"iters" "1" "19" "1000" "LASSO" 11
"time.user.self" "1" "19" "1000" "LASSO" 0.130000000000109
"time.sys.self" "1" "19" "1000" "LASSO" 0
"time.elapsed" "1" "19" "1000" "LASSO" 0.109999999999673
"time.user.child" "1" "19" "1000" "LASSO" NA
"time.sys.child" "1" "19" "1000" "LASSO" NA
"cv.iters" "1" "19" "1000" "LASSO" NA
"cv.time.user.self" "1" "19" "1000" "LASSO" 0.0963333333333847
"cv.time.sys.self" "1" "19" "1000" "LASSO" 0.000333333333333346
"cv.time.elapsed" "1" "19" "1000" "LASSO" 0.0971111111111289
"cv.time.user.child" "1" "19" "1000" "LASSO" NA
"cv.time.sys.child" "1" "19" "1000" "LASSO" NA
"n.cv.par" "1" "19" "1000" "LASSO" 18
"lambda" "7" "19" "1000" "LASSO" 0.00527878507316272
"lambdar0" "7" "19" "1000" "LASSO" 0.167647058823529
"kappa" "7" "19" "1000" "LASSO" 0
"condnum" "7" "19" "1000" "LASSO" 43.318056411786
"EL" "7" "19" "1000" "LASSO" 0.90951227143016
"RMSE" "7" "19" "1000" "LASSO" 0.00407726193120485
"F1" "7" "19" "1000" "LASSO" 0.651821862348178
"eTPR" "7" "19" "1000" "LASSO" 1
"eTNR" "7" "19" "1000" "LASSO" 0.619047619047619
"ePPV" "7" "19" "1000" "LASSO" 0.483483483483483
"d" "7" "19" "1000" "LASSO" 0.543673469387755
"iters" "7" "19" "1000" "LASSO" 17
"time.user.self" "7" "19" "1000" "LASSO" 0.159999999999854
"time.sys.self" "7" "19" "1000" "LASSO" 0
"time.elapsed" "7" "19" "1000" "LASSO" 0.170000000000073
"time.user.child" "7" "19" "1000" "LASSO" NA
"time.sys.child" "7" "19" "1000" "LASSO" NA
"cv.iters" "7" "19" "1000" "LASSO" NA
"cv.time.user.self" "7" "19" "1000" "LASSO" 0.132222222222259
"cv.time.sys.self" "7" "19" "1000" "LASSO" 0.000111111111111168
"cv.time.elapsed" "7" "19" "1000" "LASSO" 0.132777777777644
"cv.time.user.child" "7" "19" "1000" "LASSO" NA
"cv.time.sys.child" "7" "19" "1000" "LASSO" NA
"n.cv.par" "7" "19" "1000" "LASSO" 18
"lambda" "14" "19" "1000" "LASSO" 0.00129405797295089
"lambdar0" "14" "19" "1000" "LASSO" 0.0558823529411765
"kappa" "14" "19" "1000" "LASSO" 0
"condnum" "14" "19" "1000" "LASSO" 55.5860461971139
"EL" "14" "19" "1000" "LASSO" 1.12128918054702
"RMSE" "14" "19" "1000" "LASSO" 0.005210988211489
"F1" "14" "19" "1000" "LASSO" 0.711803475134811
"eTPR" "14" "19" "1000" "LASSO" 0.998319327731092
"eTNR" "14" "19" "1000" "LASSO" 0.238095238095238
"ePPV" "14" "19" "1000" "LASSO" 0.553072625698324
"d" "14" "19" "1000" "LASSO" 0.876734693877551
"iters" "14" "19" "1000" "LASSO" 24
"time.user.self" "14" "19" "1000" "LASSO" 0.239999999997963
"time.sys.self" "14" "19" "1000" "LASSO" 0
"time.elapsed" "14" "19" "1000" "LASSO" 0.25
"time.user.child" "14" "19" "1000" "LASSO" NA
"time.sys.child" "14" "19" "1000" "LASSO" NA
"cv.iters" "14" "19" "1000" "LASSO" NA
"cv.time.user.self" "14" "19" "1000" "LASSO" 0.15666666666657
"cv.time.sys.self" "14" "19" "1000" "LASSO" 0
"cv.time.elapsed" "14" "19" "1000" "LASSO" 0.155222222222154
"cv.time.user.child" "14" "19" "1000" "LASSO" NA
"cv.time.sys.child" "14" "19" "1000" "LASSO" NA
"n.cv.par" "14" "19" "1000" "LASSO" 18
"lambda" "1" "20" "1000" "LASSO" 0.0434455189478597
"lambdar0" "1" "20" "1000" "LASSO" 0.167647058823529
"kappa" "1" "20" "1000" "LASSO" 0
"condnum" "1" "20" "1000" "LASSO" 49.5914278918868
"EL" "1" "20" "1000" "LASSO" 0.376468345203065
"RMSE" "1" "20" "1000" "LASSO" 0.000850591130213666
"F1" "1" "20" "1000" "LASSO" 0.307210031347962
"eTPR" "1" "20" "1000" "LASSO" 1
"eTNR" "1" "20" "1000" "LASSO" 0.812074829931973
"ePPV" "1" "20" "1000" "LASSO" 0.181481481481481
"d" "1" "20" "1000" "LASSO" 0.220408163265306
"iters" "1" "20" "1000" "LASSO" 10
"time.user.self" "1" "20" "1000" "LASSO" 0.0900000000001455
"time.sys.self" "1" "20" "1000" "LASSO" 0
"time.elapsed" "1" "20" "1000" "LASSO" 0.0900000000001455
"time.user.child" "1" "20" "1000" "LASSO" NA
"time.sys.child" "1" "20" "1000" "LASSO" NA
"cv.iters" "1" "20" "1000" "LASSO" NA
"cv.time.user.self" "1" "20" "1000" "LASSO" 0.090111111111158
"cv.time.sys.self" "1" "20" "1000" "LASSO" 0
"cv.time.elapsed" "1" "20" "1000" "LASSO" 0.089777777777777
"cv.time.user.child" "1" "20" "1000" "LASSO" NA
"cv.time.sys.child" "1" "20" "1000" "LASSO" NA
"n.cv.par" "1" "20" "1000" "LASSO" 18
"lambda" "7" "20" "1000" "LASSO" 0.00380652005970277
"lambdar0" "7" "20" "1000" "LASSO" 0.111764705882353
"kappa" "7" "20" "1000" "LASSO" 0
"condnum" "7" "20" "1000" "LASSO" 49.3622698107454
"EL" "7" "20" "1000" "LASSO" 0.829593799941037
"RMSE" "7" "20" "1000" "LASSO" 0.0036515972182829
"F1" "7" "20" "1000" "LASSO" 0.576544315129812
"eTPR" "7" "20" "1000" "LASSO" 1
"eTNR" "7" "20" "1000" "LASSO" 0.476190476190476
"ePPV" "7" "20" "1000" "LASSO" 0.405031446540881
"d" "7" "20" "1000" "LASSO" 0.648979591836735
"iters" "7" "20" "1000" "LASSO" 19
"time.user.self" "7" "20" "1000" "LASSO" 0.170000000000073
"time.sys.self" "7" "20" "1000" "LASSO" 0
"time.elapsed" "7" "20" "1000" "LASSO" 0.18999999999869
"time.user.child" "7" "20" "1000" "LASSO" NA
"time.sys.child" "7" "20" "1000" "LASSO" NA
"cv.iters" "7" "20" "1000" "LASSO" NA
"cv.time.user.self" "7" "20" "1000" "LASSO" 0.122999999999876
"cv.time.sys.self" "7" "20" "1000" "LASSO" 0.000111111111111168
"cv.time.elapsed" "7" "20" "1000" "LASSO" 0.123666666666597
"cv.time.user.child" "7" "20" "1000" "LASSO" NA
"cv.time.sys.child" "7" "20" "1000" "LASSO" NA
"n.cv.par" "7" "20" "1000" "LASSO" 18
"lambda" "14" "20" "1000" "LASSO" 0.00129403843464484
"lambdar0" "14" "20" "1000" "LASSO" 0.0558823529411765
"kappa" "14" "20" "1000" "LASSO" 0
"condnum" "14" "20" "1000" "LASSO" 49.0498037661705
"EL" "14" "20" "1000" "LASSO" 1.11049699074186
"RMSE" "14" "20" "1000" "LASSO" 0.0050399533139733
"F1" "14" "20" "1000" "LASSO" 0.712574850299401
"eTPR" "14" "20" "1000" "LASSO" 1
"eTNR" "14" "20" "1000" "LASSO" 0.238095238095238
"ePPV" "14" "20" "1000" "LASSO" 0.553488372093023
"d" "14" "20" "1000" "LASSO" 0.877551020408163
"iters" "14" "20" "1000" "LASSO" 22
"time.user.self" "14" "20" "1000" "LASSO" 0.220000000001164
"time.sys.self" "14" "20" "1000" "LASSO" 0
"time.elapsed" "14" "20" "1000" "LASSO" 0.240000000001601
"time.user.child" "14" "20" "1000" "LASSO" NA
"time.sys.child" "14" "20" "1000" "LASSO" NA
"cv.iters" "14" "20" "1000" "LASSO" NA
"cv.time.user.self" "14" "20" "1000" "LASSO" 0.13544444444443
"cv.time.sys.self" "14" "20" "1000" "LASSO" 0.000222222222222336
"cv.time.elapsed" "14" "20" "1000" "LASSO" 0.137222222222529
"cv.time.user.child" "14" "20" "1000" "LASSO" NA
"cv.time.sys.child" "14" "20" "1000" "LASSO" NA
"n.cv.par" "14" "20" "1000" "LASSO" 18
"lambda" "1" "11" "45" "LRIDGE" 0.174303025737718
"lambdar0" "1" "11" "45" "LRIDGE" 0.558823529411765
"kappa" "1" "11" "45" "LRIDGE" 0.252028094092224
"condnum" "1" "11" "45" "LRIDGE" 7.64424467151369
"EL" "1" "11" "45" "LRIDGE" 23.8869972507061
"RMSE" "1" "11" "45" "LRIDGE" 0.0023641119190192
"F1" "1" "11" "45" "LRIDGE" 0.671428571428571
"eTPR" "1" "11" "45" "LRIDGE" 0.959183673469388
"eTNR" "1" "11" "45" "LRIDGE" 0.962585034013605
"ePPV" "1" "11" "45" "LRIDGE" 0.516483516483517
"d" "1" "11" "45" "LRIDGE" 0.0742857142857143
"iters" "1" "11" "45" "LRIDGE" 21
"time.user.self" "1" "11" "45" "LRIDGE" 0.330000000000013
"time.sys.self" "1" "11" "45" "LRIDGE" 0
"time.elapsed" "1" "11" "45" "LRIDGE" 0.330000000000013
"time.user.child" "1" "11" "45" "LRIDGE" NA
"time.sys.child" "1" "11" "45" "LRIDGE" NA
"cv.iters" "1" "11" "45" "LRIDGE" 8.48478260869565
"cv.time.user.self" "1" "11" "45" "LRIDGE" 0.111304347826087
"cv.time.sys.self" "1" "11" "45" "LRIDGE" 0.000804347826086957
"cv.time.elapsed" "1" "11" "45" "LRIDGE" 0.11904347826087
"cv.time.user.child" "1" "11" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "11" "45" "LRIDGE" NA
"n.cv.par" "1" "11" "45" "LRIDGE" 92
"lambda" "7" "11" "45" "LRIDGE" 0.0189964482898757
"lambdar0" "7" "11" "45" "LRIDGE" 0.223529411764706
"kappa" "7" "11" "45" "LRIDGE" 2.60702047046654
"condnum" "7" "11" "45" "LRIDGE" 2.99447000316594
"EL" "7" "11" "45" "LRIDGE" 37.8497552459805
"RMSE" "7" "11" "45" "LRIDGE" 0.0107919689310783
"F1" "7" "11" "45" "LRIDGE" 0.401473296500921
"eTPR" "7" "11" "45" "LRIDGE" 0.338509316770186
"eTNR" "7" "11" "45" "LRIDGE" 0.875968992248062
"ePPV" "7" "11" "45" "LRIDGE" 0.493212669683258
"d" "7" "11" "45" "LRIDGE" 0.180408163265306
"iters" "7" "11" "45" "LRIDGE" 9
"time.user.self" "7" "11" "45" "LRIDGE" 0.0999999999994543
"time.sys.self" "7" "11" "45" "LRIDGE" 0
"time.elapsed" "7" "11" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "11" "45" "LRIDGE" NA
"time.sys.child" "7" "11" "45" "LRIDGE" NA
"cv.iters" "7" "11" "45" "LRIDGE" 12.7583333333333
"cv.time.user.self" "7" "11" "45" "LRIDGE" 0.116625000000032
"cv.time.sys.self" "7" "11" "45" "LRIDGE" 0.000152777777777757
"cv.time.elapsed" "7" "11" "45" "LRIDGE" 0.116625000000008
"cv.time.user.child" "7" "11" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "11" "45" "LRIDGE" NA
"n.cv.par" "7" "11" "45" "LRIDGE" 144
"lambda" "14" "11" "45" "LRIDGE" 0.00901603989903267
"lambdar0" "14" "11" "45" "LRIDGE" 0.111764705882353
"kappa" "14" "11" "45" "LRIDGE" 3.88888888888889
"condnum" "14" "11" "45" "LRIDGE" 3.89303797788396
"EL" "14" "11" "45" "LRIDGE" 48.0352403427925
"RMSE" "14" "11" "45" "LRIDGE" 0.0143314525510849
"F1" "14" "11" "45" "LRIDGE" 0.535460992907801
"eTPR" "14" "11" "45" "LRIDGE" 0.507563025210084
"eTNR" "14" "11" "45" "LRIDGE" 0.633333333333333
"ePPV" "14" "11" "45" "LRIDGE" 0.566604127579737
"d" "14" "11" "45" "LRIDGE" 0.435102040816327
"iters" "14" "11" "45" "LRIDGE" 8
"time.user.self" "14" "11" "45" "LRIDGE" 0.0799999999999272
"time.sys.self" "14" "11" "45" "LRIDGE" 0
"time.elapsed" "14" "11" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "14" "11" "45" "LRIDGE" NA
"time.sys.child" "14" "11" "45" "LRIDGE" NA
"cv.iters" "14" "11" "45" "LRIDGE" 12.0616438356164
"cv.time.user.self" "14" "11" "45" "LRIDGE" 0.10720547945203
"cv.time.sys.self" "14" "11" "45" "LRIDGE" 0.000123287671232881
"cv.time.elapsed" "14" "11" "45" "LRIDGE" 0.107808219178068
"cv.time.user.child" "14" "11" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "11" "45" "LRIDGE" NA
"n.cv.par" "14" "11" "45" "LRIDGE" 146
"lambda" "1" "12" "45" "LRIDGE" 0.168914956592552
"lambdar0" "1" "12" "45" "LRIDGE" 0.502941176470588
"kappa" "1" "12" "45" "LRIDGE" 0.271696173891122
"condnum" "1" "12" "45" "LRIDGE" 6.6837348192758
"EL" "1" "12" "45" "LRIDGE" 26.7879418082712
"RMSE" "1" "12" "45" "LRIDGE" 0.0025164834959006
"F1" "1" "12" "45" "LRIDGE" 0.666666666666667
"eTPR" "1" "12" "45" "LRIDGE" 1
"eTNR" "1" "12" "45" "LRIDGE" 0.958333333333333
"ePPV" "1" "12" "45" "LRIDGE" 0.5
"d" "1" "12" "45" "LRIDGE" 0.08
"iters" "1" "12" "45" "LRIDGE" 11
"time.user.self" "1" "12" "45" "LRIDGE" 0.149999999999977
"time.sys.self" "1" "12" "45" "LRIDGE" 0.0300000000000011
"time.elapsed" "1" "12" "45" "LRIDGE" 0.440000000000055
"time.user.child" "1" "12" "45" "LRIDGE" NA
"time.sys.child" "1" "12" "45" "LRIDGE" NA
"cv.iters" "1" "12" "45" "LRIDGE" 8.83111111111111
"cv.time.user.self" "1" "12" "45" "LRIDGE" 0.155688888888896
"cv.time.sys.self" "1" "12" "45" "LRIDGE" 0.00568888888888888
"cv.time.elapsed" "1" "12" "45" "LRIDGE" 0.224155555555554
"cv.time.user.child" "1" "12" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "12" "45" "LRIDGE" NA
"n.cv.par" "1" "12" "45" "LRIDGE" 90
"lambda" "7" "12" "45" "LRIDGE" 0.0845508341018435
"lambdar0" "7" "12" "45" "LRIDGE" 0.95
"kappa" "7" "12" "45" "LRIDGE" 0.12286536441777
"condnum" "7" "12" "45" "LRIDGE" 2.47116531785018
"EL" "7" "12" "45" "LRIDGE" 40.1798430509587
"RMSE" "7" "12" "45" "LRIDGE" 0.0108271101515559
"F1" "7" "12" "45" "LRIDGE" 0
"eTPR" "7" "12" "45" "LRIDGE" 0
"eTNR" "7" "12" "45" "LRIDGE" 1
"ePPV" "7" "12" "45" "LRIDGE" 1
"d" "7" "12" "45" "LRIDGE" 0
"iters" "7" "12" "45" "LRIDGE" 1
"time.user.self" "7" "12" "45" "LRIDGE" 0.0200000000004366
"time.sys.self" "7" "12" "45" "LRIDGE" 0
"time.elapsed" "7" "12" "45" "LRIDGE" 0
"time.user.child" "7" "12" "45" "LRIDGE" NA
"time.sys.child" "7" "12" "45" "LRIDGE" NA
"cv.iters" "7" "12" "45" "LRIDGE" 10.1167785234899
"cv.time.user.self" "7" "12" "45" "LRIDGE" 0.0916912751677882
"cv.time.sys.self" "7" "12" "45" "LRIDGE" 4.02684563758405e-05
"cv.time.elapsed" "7" "12" "45" "LRIDGE" 0.0924563758389507
"cv.time.user.child" "7" "12" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "12" "45" "LRIDGE" NA
"n.cv.par" "7" "12" "45" "LRIDGE" 149
"lambda" "14" "12" "45" "LRIDGE" 0.0103174580575991
"lambdar0" "14" "12" "45" "LRIDGE" 0.167647058823529
"kappa" "14" "12" "45" "LRIDGE" 3.88888888888889
"condnum" "14" "12" "45" "LRIDGE" 3.24585094657157
"EL" "14" "12" "45" "LRIDGE" 50.5686210797505
"RMSE" "14" "12" "45" "LRIDGE" 0.0137799692618651
"F1" "14" "12" "45" "LRIDGE" 0.493041749502982
"eTPR" "14" "12" "45" "LRIDGE" 0.416806722689076
"eTNR" "14" "12" "45" "LRIDGE" 0.741269841269841
"ePPV" "14" "12" "45" "LRIDGE" 0.603406326034063
"d" "14" "12" "45" "LRIDGE" 0.335510204081633
